SALES_TRN_REF,SALES_TRN_PRD_CODE,SALES_TRN_AMT,SALES_TRN_DATE,EMP_ID,SALES_POINT
TRN_1008251,PRD_07,18900,4/16/2022,EMP_22,CABIN
TRN_1008252,PRD_13,6600,4/16/2022,EMP_32,STORE
TRN_1008253,PRD_14,2520,4/16/2022,EMP_32,CABIN
TRN_1008254,PRD_12,3780,4/16/2022,EMP_31,STORE
TRN_1008255,PRD_02,198000,4/16/2022,EMP_12,CABIN
TRN_1008256,PRD_04,66000,4/16/2022,EMP_23,CABIN
TRN_1008257,PRD_10,6600,4/16/2022,EMP_33,STORE
TRN_1008258,PRD_11,3780,4/16/2022,EMP_33,CABIN
TRN_1008259,PRD_09,33000,4/16/2022,EMP_32,STORE
TRN_1008260,PRD_10,6600,4/16/2022,EMP_32,CABIN
TRN_1008261,PRD_11,3780,4/16/2022,EMP_32,STORE
TRN_1008262,PRD_12,3780,4/16/2022,EMP_32,CABIN
TRN_1008263,PRD_13,6600,4/16/2022,EMP_32,STORE
TRN_1008264,PRD_14,2520,4/16/2022,EMP_32,CABIN
TRN_1008265,PRD_06,12600,4/16/2022,EMP_21,STORE
TRN_1008266,PRD_07,18900,4/16/2022,EMP_21,CABIN
TRN_1008267,PRD_04,66000,4/16/2022,EMP_22,CABIN
TRN_1008268,PRD_15,19800,4/16/2022,EMP_31,CABIN
TRN_1008269,PRD_02,198000,4/17/2022,EMP_22,STORE
TRN_1008270,PRD_03,264000,4/17/2022,EMP_22,CABIN
TRN_1008271,PRD_04,66000,4/17/2022,EMP_22,STORE
TRN_1008272,PRD_05,132000,4/17/2022,EMP_22,CABIN
TRN_1008273,PRD_06,12600,4/17/2022,EMP_22,STORE
TRN_1008274,PRD_07,18900,4/17/2022,EMP_22,CABIN
TRN_1008275,PRD_09,33000,4/17/2022,EMP_33,CABIN
TRN_1008276,PRD_15,19800,4/17/2022,EMP_03,CABIN
TRN_1008277,PRD_13,6600,4/17/2022,EMP_02,STORE
TRN_1008278,PRD_14,2520,4/17/2022,EMP_02,CABIN
TRN_1008279,PRD_15,19800,4/17/2022,EMP_02,STORE
TRN_1008280,PRD_01,132000,4/17/2022,EMP_03,CABIN
TRN_1008281,PRD_02,198000,4/17/2022,EMP_03,STORE
TRN_1008282,PRD_03,264000,4/17/2022,EMP_03,CABIN
TRN_1008283,PRD_05,132000,4/17/2022,EMP_21,CABIN
TRN_1008284,PRD_11,3780,4/17/2022,EMP_31,STORE
TRN_1008285,PRD_12,3780,4/17/2022,EMP_31,CABIN
TRN_1008286,PRD_09,33000,4/17/2022,EMP_32,CABIN
TRN_1008287,PRD_10,6600,4/17/2022,EMP_32,STORE
TRN_1008288,PRD_11,3780,4/17/2022,EMP_32,CABIN
TRN_1008289,PRD_12,3780,4/17/2022,EMP_32,STORE
TRN_1008290,PRD_13,6600,4/17/2022,EMP_32,CABIN
TRN_1008291,PRD_05,132000,4/17/2022,EMP_21,STORE
TRN_1008292,PRD_06,12600,4/17/2022,EMP_21,CABIN
TRN_1008293,PRD_04,66000,4/17/2022,EMP_13,STORE
TRN_1008294,PRD_09,33000,4/17/2022,EMP_33,STORE
TRN_1008295,PRD_10,6600,4/17/2022,EMP_33,CABIN
TRN_1008296,PRD_02,198000,4/17/2022,EMP_22,STORE
TRN_1008297,PRD_03,264000,4/17/2022,EMP_22,CABIN
TRN_1008298,PRD_01,132000,4/17/2022,EMP_21,STORE
TRN_1008299,PRD_02,198000,4/17/2022,EMP_21,CABIN
TRN_1008300,PRD_03,264000,4/17/2022,EMP_21,STORE
TRN_1008301,PRD_04,66000,4/17/2022,EMP_21,CABIN
TRN_1008302,PRD_05,132000,4/17/2022,EMP_21,STORE
TRN_1008303,PRD_06,12600,4/17/2022,EMP_21,CABIN
TRN_1008304,PRD_08,26400,4/17/2022,EMP_32,CABIN
TRN_1008305,PRD_14,2520,4/17/2022,EMP_02,CABIN
TRN_1008306,PRD_01,132000,4/17/2022,EMP_21,CABIN
TRN_1008307,PRD_03,264000,4/17/2022,EMP_11,STORE
TRN_1008308,PRD_04,66000,4/17/2022,EMP_11,CABIN
TRN_1008309,PRD_05,132000,4/17/2022,EMP_11,STORE
TRN_1008310,PRD_06,12600,4/17/2022,EMP_11,CABIN
TRN_1008311,PRD_07,18900,4/17/2022,EMP_11,STORE
TRN_1008312,PRD_08,26400,4/17/2022,EMP_11,CABIN
TRN_1008313,PRD_10,6600,4/17/2022,EMP_22,CABIN
TRN_1008314,PRD_01,132000,4/17/2022,EMP_33,STORE
TRN_1008315,PRD_02,198000,4/17/2022,EMP_33,CABIN
TRN_1008316,PRD_15,19800,4/17/2022,EMP_31,STORE
TRN_1008317,PRD_01,132000,4/17/2022,EMP_32,CABIN
TRN_1008318,PRD_09,33000,4/17/2022,EMP_21,STORE
TRN_1008319,PRD_10,6600,4/17/2022,EMP_21,CABIN
TRN_1008320,PRD_11,3780,4/17/2022,EMP_21,STORE
TRN_1008321,PRD_12,3780,4/17/2022,EMP_21,CABIN
TRN_1008322,PRD_14,2520,4/17/2022,EMP_32,CABIN
TRN_1008323,PRD_05,132000,4/17/2022,EMP_03,CABIN
TRN_1008324,PRD_02,198000,4/17/2022,EMP_11,CABIN
TRN_1008325,PRD_03,264000,4/17/2022,EMP_11,STORE
TRN_1008326,PRD_04,66000,4/17/2022,EMP_11,CABIN
TRN_1008327,PRD_05,132000,4/17/2022,EMP_11,STORE
TRN_1008328,PRD_06,12600,4/17/2022,EMP_11,CABIN
TRN_1008329,PRD_08,26400,4/17/2022,EMP_22,CABIN
TRN_1008330,PRD_14,2520,4/17/2022,EMP_32,STORE
TRN_1008331,PRD_15,19800,4/17/2022,EMP_32,CABIN
TRN_1008332,PRD_13,6600,4/17/2022,EMP_31,STORE
TRN_1008333,PRD_03,264000,4/17/2022,EMP_12,CABIN
TRN_1008334,PRD_05,132000,4/17/2022,EMP_23,CABIN
TRN_1008335,PRD_11,3780,4/17/2022,EMP_33,STORE
TRN_1008336,PRD_12,3780,4/17/2022,EMP_33,CABIN
TRN_1008337,PRD_10,6600,4/17/2022,EMP_32,STORE
TRN_1008338,PRD_11,3780,4/17/2022,EMP_32,CABIN
TRN_1008339,PRD_12,3780,4/17/2022,EMP_32,STORE
TRN_1008340,PRD_13,6600,4/17/2022,EMP_32,CABIN
TRN_1008341,PRD_14,2520,4/17/2022,EMP_32,STORE
TRN_1008342,PRD_15,19800,4/17/2022,EMP_32,CABIN
TRN_1008343,PRD_07,18900,4/17/2022,EMP_21,STORE
TRN_1008344,PRD_08,26400,4/17/2022,EMP_21,CABIN
TRN_1008345,PRD_05,132000,4/17/2022,EMP_22,CABIN
TRN_1008346,PRD_01,132000,4/17/2022,EMP_32,CABIN
TRN_1008347,PRD_03,264000,4/18/2022,EMP_22,STORE
TRN_1008348,PRD_04,66000,4/18/2022,EMP_22,CABIN
TRN_1008349,PRD_05,132000,4/18/2022,EMP_22,STORE
TRN_1008350,PRD_06,12600,4/18/2022,EMP_22,CABIN
TRN_1008351,PRD_07,18900,4/18/2022,EMP_22,STORE
TRN_1008352,PRD_08,26400,4/18/2022,EMP_22,CABIN
TRN_1008353,PRD_10,6600,4/18/2022,EMP_33,CABIN
TRN_1008354,PRD_01,132000,4/18/2022,EMP_11,CABIN
TRN_1008355,PRD_14,2520,4/18/2022,EMP_02,STORE
TRN_1008356,PRD_15,19800,4/18/2022,EMP_02,CABIN
TRN_1008357,PRD_01,132000,4/18/2022,EMP_03,STORE
TRN_1008358,PRD_02,198000,4/18/2022,EMP_03,CABIN
TRN_1008359,PRD_03,264000,4/18/2022,EMP_03,STORE
TRN_1008360,PRD_04,66000,4/18/2022,EMP_03,CABIN
TRN_1008361,PRD_06,12600,4/18/2022,EMP_21,CABIN
TRN_1008362,PRD_12,3780,4/18/2022,EMP_31,STORE
TRN_1008363,PRD_13,6600,4/18/2022,EMP_31,CABIN
TRN_1008364,PRD_10,6600,4/18/2022,EMP_32,CABIN
TRN_1008365,PRD_11,3780,4/18/2022,EMP_32,STORE
TRN_1008366,PRD_12,3780,4/18/2022,EMP_32,CABIN
TRN_1008367,PRD_13,6600,4/18/2022,EMP_32,STORE
TRN_1008368,PRD_14,2520,4/18/2022,EMP_32,CABIN
TRN_1008369,PRD_06,12600,4/18/2022,EMP_21,STORE
TRN_1008370,PRD_07,18900,4/18/2022,EMP_21,CABIN
TRN_1008371,PRD_05,132000,4/18/2022,EMP_13,STORE
TRN_1008372,PRD_10,6600,4/18/2022,EMP_33,STORE
TRN_1008373,PRD_11,3780,4/18/2022,EMP_33,CABIN
TRN_1008374,PRD_03,264000,4/18/2022,EMP_22,STORE
TRN_1008375,PRD_04,66000,4/18/2022,EMP_22,CABIN
TRN_1008376,PRD_02,198000,4/18/2022,EMP_21,STORE
TRN_1008377,PRD_03,264000,4/18/2022,EMP_21,CABIN
TRN_1008378,PRD_04,66000,4/18/2022,EMP_21,STORE
TRN_1008379,PRD_05,132000,4/18/2022,EMP_21,CABIN
TRN_1008380,PRD_06,12600,4/18/2022,EMP_21,STORE
TRN_1008381,PRD_07,18900,4/18/2022,EMP_21,CABIN
TRN_1008382,PRD_09,33000,4/18/2022,EMP_32,CABIN
TRN_1008383,PRD_15,19800,4/18/2022,EMP_02,CABIN
TRN_1008384,PRD_02,198000,4/18/2022,EMP_21,CABIN
TRN_1008385,PRD_04,66000,4/18/2022,EMP_11,STORE
TRN_1008386,PRD_05,132000,4/18/2022,EMP_11,CABIN
TRN_1008387,PRD_06,12600,4/18/2022,EMP_11,STORE
TRN_1008388,PRD_07,18900,4/18/2022,EMP_11,CABIN
TRN_1008389,PRD_08,26400,4/18/2022,EMP_11,STORE
TRN_1008390,PRD_09,33000,4/18/2022,EMP_11,CABIN
TRN_1008391,PRD_11,3780,4/18/2022,EMP_22,CABIN
TRN_1008392,PRD_02,198000,4/18/2022,EMP_33,STORE
TRN_1008393,PRD_03,264000,4/18/2022,EMP_33,CABIN
TRN_1008394,PRD_01,132000,4/18/2022,EMP_32,STORE
TRN_1008395,PRD_02,198000,4/18/2022,EMP_32,CABIN
TRN_1008396,PRD_10,6600,4/18/2022,EMP_21,STORE
TRN_1008397,PRD_11,3780,4/18/2022,EMP_21,CABIN
TRN_1008398,PRD_12,3780,4/18/2022,EMP_21,STORE
TRN_1008399,PRD_13,6600,4/18/2022,EMP_21,CABIN
TRN_1008400,PRD_15,19800,4/18/2022,EMP_32,CABIN
TRN_1008401,PRD_06,12600,4/18/2022,EMP_03,CABIN
TRN_1008402,PRD_03,264000,4/18/2022,EMP_11,CABIN
TRN_1008403,PRD_04,66000,4/18/2022,EMP_11,STORE
TRN_1008404,PRD_05,132000,4/18/2022,EMP_11,CABIN
TRN_1008405,PRD_06,12600,4/18/2022,EMP_11,STORE
TRN_1008406,PRD_07,18900,4/18/2022,EMP_11,CABIN
TRN_1008407,PRD_09,33000,4/18/2022,EMP_22,CABIN
TRN_1008408,PRD_15,19800,4/18/2022,EMP_32,STORE
TRN_1008409,PRD_01,132000,4/18/2022,EMP_33,CABIN
TRN_1008410,PRD_14,2520,4/18/2022,EMP_31,STORE
TRN_1008411,PRD_04,66000,4/18/2022,EMP_12,CABIN
TRN_1008412,PRD_06,12600,4/18/2022,EMP_23,CABIN
TRN_1008413,PRD_12,3780,4/18/2022,EMP_33,STORE
TRN_1008414,PRD_13,6600,4/18/2022,EMP_33,CABIN
TRN_1008415,PRD_11,3780,4/18/2022,EMP_32,STORE
TRN_1008416,PRD_12,3780,4/18/2022,EMP_32,CABIN
TRN_1008417,PRD_13,6600,4/18/2022,EMP_32,STORE
TRN_1008418,PRD_14,2520,4/18/2022,EMP_32,CABIN
TRN_1008419,PRD_15,19800,4/18/2022,EMP_32,STORE
TRN_1008420,PRD_01,132000,4/18/2022,EMP_33,CABIN
TRN_1008421,PRD_08,26400,4/18/2022,EMP_21,STORE
TRN_1008422,PRD_09,33000,4/18/2022,EMP_21,CABIN
TRN_1008423,PRD_06,12600,4/18/2022,EMP_22,CABIN
TRN_1008424,PRD_02,198000,4/18/2022,EMP_32,CABIN
TRN_1008425,PRD_04,66000,4/19/2022,EMP_22,STORE
TRN_1008426,PRD_05,132000,4/19/2022,EMP_22,CABIN
TRN_1008427,PRD_06,12600,4/19/2022,EMP_22,STORE
TRN_1008428,PRD_07,18900,4/19/2022,EMP_22,CABIN
TRN_1008429,PRD_08,26400,4/19/2022,EMP_22,STORE
TRN_1008430,PRD_09,33000,4/19/2022,EMP_22,CABIN
TRN_1008431,PRD_11,3780,4/19/2022,EMP_33,CABIN
TRN_1008432,PRD_02,198000,4/19/2022,EMP_11,CABIN
TRN_1008433,PRD_15,19800,4/19/2022,EMP_02,STORE
TRN_1008434,PRD_01,132000,4/19/2022,EMP_03,CABIN
TRN_1008435,PRD_02,198000,4/19/2022,EMP_03,STORE
TRN_1008436,PRD_03,264000,4/19/2022,EMP_03,CABIN
TRN_1008437,PRD_04,66000,4/19/2022,EMP_03,STORE
TRN_1008438,PRD_05,132000,4/19/2022,EMP_03,CABIN
TRN_1008439,PRD_07,18900,4/19/2022,EMP_21,CABIN
TRN_1008440,PRD_13,6600,4/19/2022,EMP_31,STORE
TRN_1008441,PRD_14,2520,4/19/2022,EMP_31,CABIN
TRN_1008442,PRD_11,3780,4/19/2022,EMP_32,CABIN
TRN_1008443,PRD_12,3780,4/19/2022,EMP_32,STORE
TRN_1008444,PRD_13,6600,4/19/2022,EMP_32,CABIN
TRN_1008445,PRD_14,2520,4/19/2022,EMP_32,STORE
TRN_1008446,PRD_15,19800,4/19/2022,EMP_32,CABIN
TRN_1008447,PRD_07,18900,4/19/2022,EMP_21,STORE
TRN_1008448,PRD_08,26400,4/19/2022,EMP_21,CABIN
TRN_1008449,PRD_06,12600,4/19/2022,EMP_13,STORE
TRN_1008450,PRD_11,3780,4/19/2022,EMP_33,STORE
TRN_1008451,PRD_12,3780,4/19/2022,EMP_33,CABIN
TRN_1008452,PRD_04,66000,4/19/2022,EMP_22,STORE
TRN_1008453,PRD_05,132000,4/19/2022,EMP_22,CABIN
TRN_1008454,PRD_03,264000,4/19/2022,EMP_21,STORE
TRN_1008455,PRD_04,66000,4/19/2022,EMP_21,CABIN
TRN_1008456,PRD_05,132000,4/19/2022,EMP_21,STORE
TRN_1008457,PRD_06,12600,4/19/2022,EMP_21,CABIN
TRN_1008458,PRD_07,18900,4/19/2022,EMP_21,STORE
TRN_1008459,PRD_08,26400,4/19/2022,EMP_21,CABIN
TRN_1008460,PRD_10,6600,4/19/2022,EMP_32,CABIN
TRN_1008461,PRD_01,132000,4/19/2022,EMP_03,CABIN
TRN_1008462,PRD_03,264000,4/19/2022,EMP_21,CABIN
TRN_1008463,PRD_05,132000,4/19/2022,EMP_11,STORE
TRN_1008464,PRD_06,12600,4/19/2022,EMP_11,CABIN
TRN_1008465,PRD_07,18900,4/19/2022,EMP_11,STORE
TRN_1008466,PRD_08,26400,4/19/2022,EMP_11,CABIN
TRN_1008467,PRD_09,33000,4/19/2022,EMP_11,STORE
TRN_1008468,PRD_10,6600,4/19/2022,EMP_11,CABIN
TRN_1008469,PRD_12,3780,4/19/2022,EMP_22,CABIN
TRN_1008470,PRD_03,264000,4/19/2022,EMP_33,STORE
TRN_1008471,PRD_04,66000,4/19/2022,EMP_33,CABIN
TRN_1008472,PRD_02,198000,4/19/2022,EMP_32,STORE
TRN_1008473,PRD_03,264000,4/19/2022,EMP_32,CABIN
TRN_1008474,PRD_11,3780,4/19/2022,EMP_21,STORE
TRN_1008475,PRD_12,3780,4/19/2022,EMP_21,CABIN
TRN_1008476,PRD_13,6600,4/19/2022,EMP_21,STORE
TRN_1008477,PRD_14,2520,4/19/2022,EMP_21,CABIN
TRN_1008478,PRD_01,132000,4/19/2022,EMP_33,CABIN
TRN_1008479,PRD_07,18900,4/19/2022,EMP_03,CABIN
TRN_1008480,PRD_04,66000,4/19/2022,EMP_11,CABIN
TRN_1008481,PRD_05,132000,4/19/2022,EMP_11,STORE
TRN_1008482,PRD_06,12600,4/19/2022,EMP_11,CABIN
TRN_1008483,PRD_07,18900,4/19/2022,EMP_11,STORE
TRN_1008484,PRD_08,26400,4/19/2022,EMP_11,CABIN
TRN_1008485,PRD_10,6600,4/19/2022,EMP_22,CABIN
TRN_1008486,PRD_01,132000,4/19/2022,EMP_33,STORE
TRN_1008487,PRD_02,198000,4/19/2022,EMP_33,CABIN
TRN_1008488,PRD_15,19800,4/19/2022,EMP_31,STORE
TRN_1008489,PRD_05,132000,4/19/2022,EMP_12,CABIN
TRN_1008490,PRD_07,18900,4/19/2022,EMP_23,CABIN
TRN_1008491,PRD_13,6600,4/19/2022,EMP_33,STORE
TRN_1008492,PRD_14,2520,4/19/2022,EMP_33,CABIN
TRN_1008493,PRD_12,3780,4/19/2022,EMP_32,STORE
TRN_1008494,PRD_13,6600,4/19/2022,EMP_32,CABIN
TRN_1008495,PRD_14,2520,4/19/2022,EMP_32,STORE
TRN_1008496,PRD_15,19800,4/19/2022,EMP_32,CABIN
TRN_1008497,PRD_01,132000,4/19/2022,EMP_33,STORE
TRN_1008498,PRD_02,198000,4/19/2022,EMP_33,CABIN
TRN_1008499,PRD_09,33000,4/19/2022,EMP_21,STORE
TRN_1008500,PRD_10,6600,4/19/2022,EMP_21,CABIN
TRN_1008501,PRD_07,18900,4/19/2022,EMP_22,CABIN
TRN_1008502,PRD_03,264000,4/19/2022,EMP_32,CABIN
TRN_1008503,PRD_05,132000,4/20/2022,EMP_22,STORE
TRN_1008504,PRD_06,12600,4/20/2022,EMP_22,CABIN
TRN_1008505,PRD_07,18900,4/20/2022,EMP_22,STORE
TRN_1008506,PRD_08,26400,4/20/2022,EMP_22,CABIN
TRN_1008507,PRD_09,33000,4/20/2022,EMP_22,STORE
TRN_1008508,PRD_10,6600,4/20/2022,EMP_22,CABIN
TRN_1008509,PRD_12,3780,4/20/2022,EMP_33,CABIN
TRN_1008510,PRD_03,264000,4/20/2022,EMP_11,CABIN
TRN_1008511,PRD_01,132000,4/20/2022,EMP_03,STORE
TRN_1008512,PRD_02,198000,4/20/2022,EMP_03,CABIN
TRN_1008513,PRD_03,264000,4/20/2022,EMP_03,STORE
TRN_1008514,PRD_04,66000,4/20/2022,EMP_03,CABIN
TRN_1008515,PRD_05,132000,4/20/2022,EMP_03,STORE
TRN_1008516,PRD_06,12600,4/20/2022,EMP_03,CABIN
TRN_1008517,PRD_08,26400,4/20/2022,EMP_21,CABIN
TRN_1008518,PRD_14,2520,4/20/2022,EMP_31,STORE
TRN_1008519,PRD_15,19800,4/20/2022,EMP_31,CABIN
TRN_1008520,PRD_12,3780,4/20/2022,EMP_32,CABIN
TRN_1008521,PRD_13,6600,4/20/2022,EMP_32,STORE
TRN_1008522,PRD_14,2520,4/20/2022,EMP_32,CABIN
TRN_1008523,PRD_15,19800,4/20/2022,EMP_32,STORE
TRN_1008524,PRD_01,132000,4/20/2022,EMP_33,CABIN
TRN_1008525,PRD_08,26400,4/20/2022,EMP_21,STORE
TRN_1008526,PRD_09,33000,4/20/2022,EMP_21,CABIN
TRN_1008527,PRD_07,18900,4/20/2022,EMP_13,STORE
TRN_1008528,PRD_12,3780,4/20/2022,EMP_33,STORE
TRN_1008529,PRD_13,6600,4/20/2022,EMP_33,CABIN
TRN_1008530,PRD_05,132000,4/20/2022,EMP_22,STORE
TRN_1008531,PRD_06,12600,4/20/2022,EMP_22,CABIN
TRN_1008532,PRD_04,66000,4/20/2022,EMP_21,STORE
TRN_1008533,PRD_05,132000,4/20/2022,EMP_21,CABIN
TRN_1008534,PRD_06,12600,4/20/2022,EMP_21,STORE
TRN_1008535,PRD_07,18900,4/20/2022,EMP_21,CABIN
TRN_1008536,PRD_08,26400,4/20/2022,EMP_21,STORE
TRN_1008537,PRD_09,33000,4/20/2022,EMP_21,CABIN
TRN_1008538,PRD_11,3780,4/20/2022,EMP_32,CABIN
TRN_1008539,PRD_02,198000,4/20/2022,EMP_03,CABIN
TRN_1008540,PRD_04,66000,4/20/2022,EMP_21,CABIN
TRN_1008541,PRD_06,12600,4/20/2022,EMP_11,STORE
TRN_1008542,PRD_07,18900,4/20/2022,EMP_11,CABIN
TRN_1008543,PRD_08,26400,4/20/2022,EMP_11,STORE
TRN_1008544,PRD_09,33000,4/20/2022,EMP_11,CABIN
TRN_1008545,PRD_10,6600,4/20/2022,EMP_11,STORE
TRN_1008546,PRD_11,3780,4/20/2022,EMP_11,CABIN
TRN_1008547,PRD_13,6600,4/20/2022,EMP_22,CABIN
TRN_1008548,PRD_04,66000,4/20/2022,EMP_33,STORE
TRN_1008549,PRD_05,132000,4/20/2022,EMP_33,CABIN
TRN_1008550,PRD_03,264000,4/20/2022,EMP_32,STORE
TRN_1008551,PRD_04,66000,4/20/2022,EMP_32,CABIN
TRN_1008552,PRD_12,3780,4/20/2022,EMP_21,STORE
TRN_1008553,PRD_13,6600,4/20/2022,EMP_21,CABIN
TRN_1008554,PRD_14,2520,4/20/2022,EMP_21,STORE
TRN_1008555,PRD_15,19800,4/20/2022,EMP_21,CABIN
TRN_1008556,PRD_02,198000,4/20/2022,EMP_33,CABIN
TRN_1008557,PRD_08,26400,4/20/2022,EMP_03,CABIN
TRN_1008558,PRD_05,132000,4/20/2022,EMP_11,CABIN
TRN_1008559,PRD_06,12600,4/20/2022,EMP_11,STORE
TRN_1008560,PRD_07,18900,4/20/2022,EMP_11,CABIN
TRN_1008561,PRD_08,26400,4/20/2022,EMP_11,STORE
TRN_1008562,PRD_09,33000,4/20/2022,EMP_11,CABIN
TRN_1008563,PRD_11,3780,4/20/2022,EMP_22,CABIN
TRN_1008564,PRD_02,198000,4/20/2022,EMP_33,STORE
TRN_1008565,PRD_03,264000,4/20/2022,EMP_33,CABIN
TRN_1008566,PRD_01,132000,4/20/2022,EMP_32,STORE
TRN_1008567,PRD_06,12600,4/20/2022,EMP_12,CABIN
TRN_1008568,PRD_08,26400,4/20/2022,EMP_23,CABIN
TRN_1008569,PRD_14,2520,4/20/2022,EMP_33,STORE
TRN_1008570,PRD_15,19800,4/20/2022,EMP_33,CABIN
TRN_1008571,PRD_13,6600,4/20/2022,EMP_32,STORE
TRN_1008572,PRD_14,2520,4/20/2022,EMP_32,CABIN
TRN_1008573,PRD_15,19800,4/20/2022,EMP_32,STORE
TRN_1008574,PRD_01,132000,4/20/2022,EMP_33,CABIN
TRN_1008575,PRD_02,198000,4/20/2022,EMP_33,STORE
TRN_1008576,PRD_03,264000,4/20/2022,EMP_33,CABIN
TRN_1008577,PRD_10,6600,4/20/2022,EMP_21,STORE
TRN_1008578,PRD_11,3780,4/20/2022,EMP_21,CABIN
TRN_1008579,PRD_08,26400,4/20/2022,EMP_22,CABIN
TRN_1008580,PRD_04,66000,4/20/2022,EMP_32,CABIN
TRN_1008581,PRD_06,12600,4/21/2022,EMP_22,STORE
TRN_1008582,PRD_07,18900,4/21/2022,EMP_22,CABIN
TRN_1008583,PRD_08,26400,4/21/2022,EMP_22,STORE
TRN_1008584,PRD_09,33000,4/21/2022,EMP_22,CABIN
TRN_1008585,PRD_10,6600,4/21/2022,EMP_22,STORE
TRN_1008586,PRD_11,3780,4/21/2022,EMP_22,CABIN
TRN_1008587,PRD_13,6600,4/21/2022,EMP_33,CABIN
TRN_1008588,PRD_04,66000,4/21/2022,EMP_11,CABIN
TRN_1008589,PRD_02,198000,4/21/2022,EMP_03,STORE
TRN_1008590,PRD_03,264000,4/21/2022,EMP_03,CABIN
TRN_1008591,PRD_04,66000,4/21/2022,EMP_03,STORE
TRN_1008592,PRD_05,132000,4/21/2022,EMP_03,CABIN
TRN_1008593,PRD_06,12600,4/21/2022,EMP_03,STORE
TRN_1008594,PRD_07,18900,4/21/2022,EMP_03,CABIN
TRN_1008595,PRD_09,33000,4/21/2022,EMP_21,CABIN
TRN_1008596,PRD_15,19800,4/21/2022,EMP_31,STORE
TRN_1008597,PRD_01,132000,4/21/2022,EMP_32,CABIN
TRN_1008598,PRD_13,6600,4/21/2022,EMP_32,CABIN
TRN_1008599,PRD_14,2520,4/21/2022,EMP_32,STORE
TRN_1008600,PRD_15,19800,4/21/2022,EMP_32,CABIN
TRN_1008601,PRD_01,132000,4/21/2022,EMP_33,STORE
TRN_1008602,PRD_02,198000,4/21/2022,EMP_33,CABIN
TRN_1008603,PRD_09,33000,4/21/2022,EMP_21,STORE
TRN_1008604,PRD_10,6600,4/21/2022,EMP_21,CABIN
TRN_1008605,PRD_08,26400,4/21/2022,EMP_13,STORE
TRN_1008606,PRD_13,6600,4/21/2022,EMP_33,STORE
TRN_1008607,PRD_14,2520,4/21/2022,EMP_33,CABIN
TRN_1008608,PRD_06,12600,4/21/2022,EMP_22,STORE
TRN_1008609,PRD_07,18900,4/21/2022,EMP_22,CABIN
TRN_1008610,PRD_05,132000,4/21/2022,EMP_21,STORE
TRN_1008611,PRD_06,12600,4/21/2022,EMP_21,CABIN
TRN_1008612,PRD_07,18900,4/21/2022,EMP_21,STORE
TRN_1008613,PRD_08,26400,4/21/2022,EMP_21,CABIN
TRN_1008614,PRD_09,33000,4/21/2022,EMP_21,STORE
TRN_1008615,PRD_10,6600,4/21/2022,EMP_21,CABIN
TRN_1008616,PRD_12,3780,4/21/2022,EMP_32,CABIN
TRN_1008617,PRD_03,264000,4/21/2022,EMP_03,CABIN
TRN_1008618,PRD_15,19800,4/21/2022,EMP_03,CABIN
TRN_1008619,PRD_07,18900,4/21/2022,EMP_11,STORE
TRN_1008620,PRD_08,26400,4/21/2022,EMP_11,CABIN
TRN_1008621,PRD_09,33000,4/21/2022,EMP_11,STORE
TRN_1008622,PRD_10,6600,4/21/2022,EMP_11,CABIN
TRN_1008623,PRD_11,3780,4/21/2022,EMP_11,STORE
TRN_1008624,PRD_12,3780,4/21/2022,EMP_11,CABIN
TRN_1008625,PRD_14,2520,4/21/2022,EMP_22,CABIN
TRN_1008626,PRD_05,132000,4/21/2022,EMP_33,STORE
TRN_1008627,PRD_06,12600,4/21/2022,EMP_33,CABIN
TRN_1008628,PRD_04,66000,4/21/2022,EMP_32,STORE
TRN_1008629,PRD_05,132000,4/21/2022,EMP_32,CABIN
TRN_1008630,PRD_13,6600,4/21/2022,EMP_21,STORE
TRN_1008631,PRD_14,2520,4/21/2022,EMP_21,CABIN
TRN_1008632,PRD_15,19800,4/21/2022,EMP_21,STORE
TRN_1008633,PRD_01,132000,4/21/2022,EMP_22,CABIN
TRN_1008634,PRD_03,264000,4/21/2022,EMP_33,CABIN
TRN_1008635,PRD_09,33000,4/21/2022,EMP_03,CABIN
TRN_1008636,PRD_06,12600,4/21/2022,EMP_11,CABIN
TRN_1008637,PRD_07,18900,4/21/2022,EMP_11,STORE
TRN_1008638,PRD_08,26400,4/21/2022,EMP_11,CABIN
TRN_1008639,PRD_09,33000,4/21/2022,EMP_11,STORE
TRN_1008640,PRD_10,6600,4/21/2022,EMP_11,CABIN
TRN_1008641,PRD_12,3780,4/21/2022,EMP_22,CABIN
TRN_1008642,PRD_03,264000,4/21/2022,EMP_33,STORE
TRN_1008643,PRD_04,66000,4/21/2022,EMP_33,CABIN
TRN_1008644,PRD_02,198000,4/21/2022,EMP_32,STORE
TRN_1008645,PRD_07,18900,4/21/2022,EMP_12,CABIN
TRN_1008646,PRD_09,33000,4/21/2022,EMP_23,CABIN
TRN_1008647,PRD_15,19800,4/21/2022,EMP_33,STORE
TRN_1008648,PRD_02,198000,4/21/2022,EMP_12,CABIN
TRN_1008649,PRD_14,2520,4/21/2022,EMP_32,STORE
TRN_1008650,PRD_15,19800,4/21/2022,EMP_32,CABIN
TRN_1008651,PRD_01,132000,4/21/2022,EMP_33,STORE
TRN_1008652,PRD_02,198000,4/21/2022,EMP_33,CABIN
